,AccountId,mean,dev
292,174189003,25.9375,34.11836015989045
293,306904172,108.72333333333334,86.70806210112951
295,345597768,54.2821052631579,20.846359015677688
297,320303778,25.6305,23.682232867484085
298,333350884,15.074444444444445,17.55930957577142
299,314992684,5.738888888888889,5.834441799445009
300,252429292,43.995000000000005,78.76373132811366
301,276796489,123.8275,232.67886942859988
302,236619244,45.653571428571425,91.22220956013379
303,324918285,31.289473684210527,46.469276047451714
304,292251452,27.497368421052634,24.669979471708178
305,111319077,18.813684210526315,17.690950043745314
306,339546706,19.501739130434782,22.86925797821845
307,87165072,11.85,9.758073580374354
308,346859859,56.9134375,7.488498539965439
309,339800788,11.68923076923077,21.495591587400142
310,251945239,34.33571428571428,37.33043936651032
313,110656377,49.30588235294118,40.71769978443397
314,347841595,36.02095238095238,97.87618203141977
319,303757663,10.995,12.734993129169721
320,111160264,78.05545454545455,165.0695152187267
321,331521926,38.96999999999999,86.74058277415479
322,216009650,6.175,3.924442635585338
323,325032354,204.75,272.0811169976092
324,356765485,18.599999999999998,19.367927956633185
325,181592114,9.243333333333334,5.4034834443471125
326,286613426,33.67,58.87115048986218
327,260039391,226.85999999999999,323.0579969602981
328,109741945,58.288999999999994,82.26749550221457
329,134168127,17.745,6.854684529575377
330,339645923,130.1457142857143,141.17333540216237
332,253445855,47.726,56.309138867505325
333,252028664,24.392,27.985563659382194
335,340337152,44.4246511627907,50.65432136639184
337,109083522,38.694545454545455,55.26010398687911
339,134332909,30.218,41.465227239218166
340,339649495,11.99,131.1964436839496
341,360166640,61.3375,13.690000000000001
342,109253239,25.354,22.51288381744502
343,280104255,53.66882352941177,30.890494873494855
344,251929870,58.3725,41.21753298051692
345,111772251,91.75999999999999,164.26869626142582
346,147990733,28.2,34.79411157078163
347,348440281,28.75,26.77103005115791
351,339759757,19.634999999999998,17.207060727761988
352,280086771,63.513170731707305,151.8184923920506
353,315540986,25.501666666666665,26.00086380950794
354,318363007,262.5,131.1964436839496
355,333306140,94.4475,120.35228553431519
356,346994984,14.95,131.1964436839496
357,109647804,22.509999999999998,25.83728686042117
358,291114146,21.808333333333337,15.266389603149511
359,110243905,9.184,9.87372422138678
360,79027962,23.62,31.593785781384288
361,108903512,48.4604,63.30750728784067
362,340333251,2.685,4.101344901370768
363,264036271,16.238846153846154,15.50275080801419
364,111246415,60.99410256410256,226.81848620146914
365,325483742,70.96272727272729,141.55008226491623
369,343747942,8.466666666666663,18.101933598375616
372,121538146,20.0,131.1964436839496
373,108943838,50.45461538461538,39.97548699211068
374,227112460,57.653333333333336,21.68101089279126
375,346876074,63.86000000000001,119.99008111784352
376,129649312,8.72857142857143,19.65226740825888
377,110209548,67.81799999999998,129.34093713042975
378,292957909,27.610000000000003,26.02475552238675
379,360959671,48.57,28.770384992759116
380,292254930,16.779999999999998,15.490401782020411
381,254993001,44.666,89.70926473893317
382,111280772,32.21062499999999,28.816554609865026
383,88595470,32.875,14.248201640908935
385,347653501,21.403030303030306,12.75347244009658
386,354274861,33.33593750000001,32.462504212366355
387,261220407,34.49947368421053,40.983183495736824
388,255036805,22.549111111111113,42.55537044530776
389,32042720,23.632799999999996,33.8301424423053
390,343369827,8.365624999999998,11.57460009411598
391,361558733,9.416666666666668,6.857762511684599
392,335210392,3.775,2.4499999999999997
393,361554785,45.095,26.01279819627254
395,251903456,33.868,36.33921066050515
396,312619842,80.0,98.99494936611666
397,110005897,26.976000000000003,43.51745253343766
398,110905477,9.312000000000001,6.342028066793777
399,347042360,14.892631578947368,12.285586786558406
400,253951763,66.9725,163.32595216717942
401,341440148,46.954400000000014,51.54251595204358
402,254969830,82.5788888888889,90.37554999064244
403,108916014,43.959210526315786,58.19829803314252
404,353324662,40.86,56.90525459041546
405,337438004,39.77420289855072,70.76402981670421
406,109267151,67.46666666666667,48.009404634231124
409,68330715,31.953333333333337,38.39080271801221
412,351847546,56.91428571428572,26.191874421550775
413,327759905,4.706,7.073115296670909
414,325751783,40.375833333333325,41.34740567954139
416,147202919,74.37882352941176,114.92453474358472
417,349103310,15.99,131.1964436839496
418,337551321,34.57846153846154,35.410213633053125
420,296655822,64.08749999999999,70.91901336607964
421,111257507,21.60956521739131,20.310116037057377
422,331722898,20.04357142857143,19.245514005623736
425,335172745,23.453333333333337,19.72280513578741
426,282222733,13.733,21.964601689273152
429,61268636,13.270000000000003,4.7689507930640955
431,252705981,25.6804347826087,30.107547751694312
432,361143723,60.77437499999999,15.9425
433,329562449,17.49,15.347250568098508
434,282177378,60.89625,95.65648974661971
438,360489483,17.982941176470586,28.326903679343836
440,109262169,20.72666666666667,21.13083405634209
441,109259396,19.651249999999997,25.42420446308292
442,352968402,76.61016949152543,28.260498170897996
443,331028285,27.544,10.879923610842946
444,109807510,72.24866666666667,97.89025705690361
445,284398222,20.93706896551724,24.25340880426377
447,325379026,656.16,1216.9643965211142
448,348043131,47.41379310344828,18.969998920510303
449,335206961,35.483333333333334,21.202024274425625
450,187366205,3.62,131.1964436839496
451,358677257,4.973999999999999,8.693429209959177
452,317226030,39.883571428571436,55.42384818651802
453,65214051,41.19166666666666,30.088609417297217
455,323427445,4.97,0.0
456,360068128,44.142222222222216,24.957214777383403
457,110712542,23.09,15.221497955194815
458,327472923,72.64800000000001,132.3315162331764
462,27380320,29.326666666666668,17.932097850874374
463,203795666,37.056,62.81409629480738
464,337204085,264.20272727272726,617.9997170564225
466,123080169,1.1706666666666667,2.4796528174803214
467,336208954,82.82243243243242,242.44399604634248
468,341939147,27.125757575757582,28.223694282276266
470,82364727,58.586666666666666,60.179950357241076
471,109238199,70.66153846153847,111.74504178755569
472,324371440,19.025000000000002,12.711926039604055
476,335991673,39.091333333333324,25.817365104758093
478,291294908,12.280000000000001,11.723830432072958
479,358290447,25.485714285714288,22.924589993577342
480,292463234,114.0,121.62236636408618
481,254170266,46.628571428571426,57.89735942658722
482,356751479,5.1899999999999995,2.872478604504015
486,352672067,59.69933333333332,97.5903486937152
487,31212935,31.860555555555557,34.32145898314969
488,298055012,32.41333333333333,35.39150562759708
489,340240708,43.328,82.30723038307954
490,357286809,5.470999999999999,8.472266455257937
491,306937448,240.81111111111113,347.8419485716338
492,318540009,7.921250000000001,7.414525199132539
493,361072001,28.805,4.7022600948905415
495,319938917,84.03560000000002,91.0635659891851
496,128507259,20.084,0.18782971010998306
497,216849258,12.535,4.101961203410597
498,284238516,94.69333333333334,211.15810395688504
499,111268505,23.38125,18.43035573449411
500,111568036,30.251176470588234,35.568932701578376
505,318367754,5.15,131.1964436839496
506,261658024,20.148125,21.705095628676688
507,338394501,11.626,6.692150625919892
509,172413860,50.198125000000005,38.871206519093285
510,363138215,94.9925,39.565272125101494
511,207982896,45.6,49.00249993622775
512,109267339,48.093636363636364,41.52269458325827
513,315691856,48.45476190476191,79.91189277066636
514,310257810,42.78000000000001,23.967709527612353
515,291436989,20.943157894736846,25.380884113099235
517,346678110,52.350681818181826,84.67512603646809
520,309082199,57.725,32.372583135871146
521,158116037,29.05526315789474,21.431249086950125
522,322343296,17.948125,48.18627400947978
523,111325234,311.96071428571435,924.9161551311165
524,334331022,55.600833333333334,66.87611062232683
525,280073564,19.748695652173918,15.070323729510687
526,286146058,57.29142857142857,137.07574087381
527,109827579,46.13971428571429,71.41388473027432
528,330764145,24.065,32.61883581613544
530,110465933,60.21419354838711,78.31303198379324
531,344569925,81.97666666666667,53.75630784692466
532,347498401,46.216071428571425,84.21091634783971
534,355828023,2.0713333333333326,2.7268571442335356
536,252765718,48.22000000000001,47.26847158216865
537,337106748,38.14441860465117,124.35972815648132
539,291458186,64.826,110.44126686464018
540,338071470,42.75199999999999,51.95824906482467
541,327233458,253.461875,740.3828089776148
544,110057738,22.02105263157895,21.4674225582498
545,109359130,29.545999999999996,29.39344925847161
546,29401696,10.5,13.435028842544403
547,111251726,21.225217391304344,18.63258262232763
548,315502634,17.05529411764706,11.354691275881885
549,346461111,36.157777777777774,93.12876036185571
557,314481465,5.48,7.749890321804561
558,111498147,256.96333333333337,518.1491259039235
559,111255768,30.016470588235293,53.06550685208618
560,16476226,11.875000000000002,15.452882147569323
561,111247590,29.98,28.27181281771652
562,111499698,14.854999999999999,23.576566755997362
563,109118067,12.458823529411763,7.820453057810127
564,36976169,52.927,91.49505694602061
565,253013173,33.60795918367348,59.29252682602561
566,358050794,39.072631578947366,46.652234654361564
567,111030873,28.5375,31.86380430833707
568,352054158,56.333333333333336,42.86101569802875
570,355316475,21.793333333333333,25.377044506379935
571,181694010,19.486829268292677,20.790364647959446
572,330682647,37.260555555555555,32.04459254598049
573,281721149,59.85764705882354,94.64358791640265
575,346159700,28.651111111111113,39.71728888168364
576,89472537,46.97142857142857,73.76404124607315
577,316783290,73.375,79.01918279759668
578,108902760,53.583333333333336,46.127766403039
579,222884340,71.24000000000001,93.37624189267846
580,354650156,39.95222222222222,24.435012675348556
581,261698726,85.18714285714285,91.3107795232461
582,73090358,29.615000000000002,10.076271631908305
583,353521357,27.692500000000006,25.27845225458032
585,122122591,40.0,0.0
586,291943931,10.0,131.1964436839496
589,114963739,6.6433333333333335,7.378382839981491
590,345555515,35.979,27.41378503599968
591,252029557,533.7985714285713,1308.3983388661188
592,339750921,34.0,19.928692046059286
593,105859416,13.155000000000001,3.0617723625377518
594,306313993,21.492,10.840457554918979
595,343190193,21.0,131.1964436839496
596,340316895,35.93958333333334,30.116700910489584
597,185879924,10.905000000000001,10.951123534444614
598,104799378,74.078,86.9240859601066
599,316874282,12.937777777777777,12.612383996111104
600,340399709,18.323684210526316,39.923173194208104
601,109024443,17.360555555555557,11.735087393956249
603,214653465,99.53846153846153,82.83674203376924
604,109276927,40.0,0.0
605,361145979,33.618,4.476878376726356
606,338496491,472.11833333333334,960.777779872467
607,178768213,39.217,36.611425068625174
608,209850629,35.041666666666664,21.973554484121742
609,321866951,45.660000000000004,75.64031134256389
612,222911224,87.04,152.51485396511384
614,45439929,159.89,131.1964436839496
615,166089070,147.35999999999999,173.58614230404453
616,338946281,32.57875,33.0885169712567
617,341365559,172.85918032786884,227.5216410543905
618,257722855,20.8275,13.475316238488531
619,344077130,31.912972972972966,27.097033956675944
620,318815993,36.97060606060606,56.66464087754272
621,260127610,99.07972222222219,392.7867534316161
622,279538751,109.25375,81.92446223503698
623,141925712,8.0,4.242640687119285
624,195418433,45.79249999999999,67.48803168306618
625,227300554,41.57666666666667,52.1211150430738
626,91353336,692.3733333333333,1156.6956117031539
628,317230871,20.0,131.1964436839496
629,358396949,9.64,131.1964436839496
630,228417321,44.663,36.41812245514442
632,111269069,25.912,15.7381564994125
633,341943565,46.605000000000004,84.87708618938329
634,280056315,70.30761904761906,105.65588658019779
635,334282753,28.585925925925928,34.675635345436525
636,279591955,33.68,60.467630514185025
637,291347783,25.14907407407408,23.682998461082096
638,82363646,35.27111111111111,34.2305201700341
639,111220847,23.74031250000001,24.381421997268145
640,313412309,49.10666666666666,45.35404098129882
641,8805356,5.5175,9.655
642,339154021,86.00111111111111,59.336682887663265
643,326946053,57.22807692307693,76.12091607537212
645,338362212,27.24,26.37622207422987
646,42951796,41.504375,68.165460263367
648,109258362,65.86999999999999,117.98327971499899
649,328175855,83.74599999999998,221.02851135845194
650,343462887,188.76000000000002,495.08343037166105
651,109414966,39.94285714285714,63.837854603857735
652,205902723,55.439230769230775,38.448470377363186
653,199300680,110.27250000000001,87.18393023755391
654,347157416,20.719090909090905,11.35126376624687
655,339971774,66.81848484848487,96.0951717739116
657,253982078,16.612380952380953,11.23544654420193
658,341581618,18.655217391304348,26.409750931592953
661,297843277,21.96,26.741827220235407
662,206251604,113.27428571428571,103.7953836252112
663,330851894,36.09766666666666,49.224007437031375
664,110151268,40.827755102040825,102.67699939748975
665,346985161,37.4375,66.93349549698151
666,111382198,101.54868421052633,392.1550980482709
667,109822973,107.51066666666665,311.65824536929335
668,110174251,71.74157894736842,97.0821630981349
669,111197770,30.4216,31.38106948995418
670,108911784,26.281875000000003,17.949167564263252
671,278519509,11.96,6.963023768450027
672,327270682,281.4216666666667,353.07616194904267
673,109227624,68.28257142857142,220.73498518442824
674,311203168,8.363333333333335,8.216180783470302
676,189066430,210.18125,462.68471089740393
677,327983578,13.038571428571426,12.310226428676067
678,247028851,1335.7839999999999,2375.3332524204443
680,311765617,7.514,5.453001925545232
681,207349477,6.415,0.03535533905932788
682,227698221,27.502499999999998,8.529466181029933
683,332479269,72.54594594594595,156.65221255059566
684,362299453,52.01142857142857,3.9811113547661057
687,336594495,49.696666666666665,53.90080055064117
688,342874165,33.339666666666666,24.404897541743303
689,329511454,35.345,48.57116479970395
690,94809810,12.0,11.313708498984761
691,162338470,33.46823529411765,36.47364686237416
692,318130169,17.656666666666666,5.7078659176029465
693,341441135,86.19200000000001,233.50930653830483
694,60795957,35.99595238095239,39.08390755232456
695,111214408,72.086,33.53503809450647
696,109651940,30.697619047619053,38.032910473005074
699,349096777,15.67571428571429,12.500419421534852
700,350179281,49.33035714285713,42.55453864309874
701,342560346,8.35375,4.866779332518434
702,111256191,54.806666666666665,62.790586130937385
703,354430196,131.379,171.61712032247183
704,346874523,255.13750000000002,499.2092236310677
706,347112155,77.46076923076923,101.87362009560972
707,109275282,8.211111111111112,4.52264702481977
708,350900590,8.855714285714285,17.49739139741367
709,251929353,27.02,33.023670298741784
710,350323900,31.5539393939394,32.13052977109485
711,222393942,29.817272727272726,22.37492350418615
712,194284417,48.28,53.455010366974335
714,303153713,37.7875,31.791832677591902
715,282855823,78.24517241379311,170.39809714775677
716,352819271,82.16111111111111,160.88102692280833
717,86489776,48.95888888888889,53.82208130601334
718,359101808,19.13,4.242640687119285
719,221736882,151.96636363636364,414.0649939870002
721,110338704,44.16138888888888,68.21051963916155
722,111246133,23.215,14.3559854479523
723,109535427,46.40764705882353,64.49915498762482
724,318870607,3.279000000000001,2.1237516594722443
725,227594304,64.89,131.1964436839496
726,282204779,24.257777777777775,21.200283475568067
727,109252111,105.42142857142858,192.6231100783697
728,338874935,104.70428571428572,85.80894278514776
729,63984061,20.0,131.1964436839496
730,304406451,61.75,59.18483758531403
731,336742169,25.0,0.0
732,181701389,22.72771428571429,20.60165485724734
733,109909218,54.83411764705882,56.310285923046905
734,344510611,30.0,14.142135623730951
736,222755795,31.624285714285715,17.475217051270377
737,109855215,45.34574468085104,135.99745844403765
738,105747133,100.55,131.1964436839496
739,282374167,40.6725,45.96989413850399
740,352263543,20.638421052631585,19.43009834673693
741,325348805,64.2996875,71.49732904933943
742,111260374,95.09583333333335,169.8593371778989
743,110113621,41.12806451612904,79.91530218172049
744,252323260,75.28827586206896,190.03117073388935
746,269202652,48.895714285714284,81.05572298469386
747,346734745,24.579090909090915,32.328808655607915
748,151488285,28.46588235294118,35.34718288966313
749,107774666,26.943461538461538,28.252520021025763
750,95838217,47.958749999999995,37.31292356543508
752,225394187,210.75,157.95015036396768
753,327581963,17.65375,21.208692246004095
754,109217049,59.32736842105263,92.65880259449513
755,129136213,63.54,62.43482962257526
756,108868121,31.242499999999996,29.821852791994136
757,340681145,17.301911764705885,28.584821995762216
758,109407681,35.43136363636364,32.935116632186954
759,129944942,37.858666666666664,53.03163699433434
761,356768117,20.0,5.0
762,133996953,49.745000000000005,49.944302477860276
763,110893539,58.97166666666667,62.12903489244515
764,169899830,116.72500000000001,145.63019353829068
765,358209560,65.14,27.153047711076564
766,115551568,103.40285714285713,92.2387390984731
767,348368841,16.329285714285714,12.017470912919121
768,211584976,44.755,38.27278094300323
769,347120615,27.77857142857143,24.954219885820716
770,336123226,14.965238095238098,36.9531188966571
771,334993816,1041.231666666667,1937.5822913272068
772,101020766,40.145,15.899864779299227
773,259649667,100.0,131.1964436839496
774,199243481,66.36608695652174,86.28260977040664
775,1147881,21.259999999999998,24.59650381659963
777,109454822,11.59529411764706,6.032785548201447
778,112534732,77.61,31.10259394327103
781,356763511,8.25,15.846401484248716
782,12986617,50.0,131.1964436839496
783,317221659,48.362040816326534,60.90988080009377
784,110205647,41.45055555555556,34.46929400328599
785,111261455,53.04708333333334,67.5315632793235
786,341938630,33.72166666666666,66.68475266969119
787,345893022,39.102,36.06921405932132
788,341553277,21.57333333333334,52.2133966936237
789,112149332,65.78166666666667,27.46508941668799
790,111223855,65.31,95.07883707126169
791,357672209,17.743432835820904,25.16481860878089
792,109481189,51.015185185185196,51.24194603660397
793,344571288,27.479090909090914,28.694169600999246
794,359844079,20.79,27.167042533187157
795,257727931,14.992799999999999,17.753774368661254
796,238340948,20.543636363636367,14.885494871711778
797,349099033,26.715,33.70778025916272
798,110220593,35.935,34.902207406096565
799,216582345,16.049999999999997,16.619038338427337
800,339595539,42.0075,66.7503162271803
801,253671455,31.736862745098037,33.94997805538001
802,251933160,45.0,8.366600265340756
803,211204558,29.973749999999995,14.188139853412778
804,111282135,14.097272727272726,24.073005466866665
805,327976622,21.23107142857143,23.132573368766728
806,350755125,17.090384615384615,20.017188909688436
807,109621766,19.08195121951219,22.79337877756523
808,108903653,48.21434782608696,69.9048853687564
809,110709487,41.11639999999999,63.314288137302256
812,251906088,33.9118181818182,34.77278912028
813,110226797,43.616086956521734,53.990363810108065
814,331545614,30.794,38.18195549882544
816,221467149,17.873333333333335,15.130794206958646
818,107780024,118.56333333333333,94.58072770063124
819,356078674,6.538333333333333,2.8880402813441965
820,110982604,54.28444444444445,62.67221517989894
821,361555725,2.39,131.1964436839496
822,278153097,15.156666666666666,3.8669928023379265
823,341084828,51.634,25.262189664925458
